index,rel_path,label
15944,Lung_Opacity/masks/Lung_Opacity-3517.png,Lung_Opacity
16726,Lung_Opacity/masks/Lung_Opacity-4220.png,Lung_Opacity
12975,Lung_Opacity/images/Lung_Opacity-845.png,Lung_Opacity
9353,Lung_Opacity/images/Lung_Opacity-2997.png,Lung_Opacity
17181,Lung_Opacity/masks/Lung_Opacity-4630.png,Lung_Opacity
18892,Lung_Opacity/masks/Lung_Opacity-76.png,Lung_Opacity
8704,Lung_Opacity/images/Lung_Opacity-2411.png,Lung_Opacity
9569,Lung_Opacity/images/Lung_Opacity-3190.png,Lung_Opacity
17092,Lung_Opacity/masks/Lung_Opacity-4550.png,Lung_Opacity
11227,Lung_Opacity/images/Lung_Opacity-4683.png,Lung_Opacity
7646,Lung_Opacity/images/Lung_Opacity-146.png,Lung_Opacity
18540,Lung_Opacity/masks/Lung_Opacity-5854.png,Lung_Opacity
9403,Lung_Opacity/images/Lung_Opacity-3040.png,Lung_Opacity
13719,Lung_Opacity/masks/Lung_Opacity-1514.png,Lung_Opacity
15754,Lung_Opacity/masks/Lung_Opacity-3346.png,Lung_Opacity
16989,Lung_Opacity/masks/Lung_Opacity-4458.png,Lung_Opacity
8739,Lung_Opacity/images/Lung_Opacity-2443.png,Lung_Opacity
14708,Lung_Opacity/masks/Lung_Opacity-2404.png,Lung_Opacity
13724,Lung_Opacity/masks/Lung_Opacity-1519.png,Lung_Opacity
8003,Lung_Opacity/images/Lung_Opacity-1781.png,Lung_Opacity
14479,Lung_Opacity/masks/Lung_Opacity-2199.png,Lung_Opacity
16069,Lung_Opacity/masks/Lung_Opacity-363.png,Lung_Opacity
8699,Lung_Opacity/images/Lung_Opacity-2407.png,Lung_Opacity
13559,Lung_Opacity/masks/Lung_Opacity-1370.png,Lung_Opacity
10859,Lung_Opacity/images/Lung_Opacity-4351.png,Lung_Opacity
14021,Lung_Opacity/masks/Lung_Opacity-1787.png,Lung_Opacity
9853,Lung_Opacity/images/Lung_Opacity-3446.png,Lung_Opacity
16529,Lung_Opacity/masks/Lung_Opacity-4043.png,Lung_Opacity
9779,Lung_Opacity/images/Lung_Opacity-338.png,Lung_Opacity
18381,Lung_Opacity/masks/Lung_Opacity-5710.png,Lung_Opacity
9496,Lung_Opacity/images/Lung_Opacity-3124.png,Lung_Opacity
19132,Lung_Opacity/masks/Lung_Opacity-976.png,Lung_Opacity
18014,Lung_Opacity/masks/Lung_Opacity-5380.png,Lung_Opacity
7786,Lung_Opacity/images/Lung_Opacity-1586.png,Lung_Opacity
11943,Lung_Opacity/images/Lung_Opacity-5327.png,Lung_Opacity
10024,Lung_Opacity/images/Lung_Opacity-360.png,Lung_Opacity
16169,Lung_Opacity/masks/Lung_Opacity-372.png,Lung_Opacity
15004,Lung_Opacity/masks/Lung_Opacity-2671.png,Lung_Opacity
7226,Lung_Opacity/images/Lung_Opacity-1081.png,Lung_Opacity
18675,Lung_Opacity/masks/Lung_Opacity-5976.png,Lung_Opacity
15793,Lung_Opacity/masks/Lung_Opacity-3381.png,Lung_Opacity
11065,Lung_Opacity/images/Lung_Opacity-4537.png,Lung_Opacity
13549,Lung_Opacity/masks/Lung_Opacity-1361.png,Lung_Opacity
12271,Lung_Opacity/images/Lung_Opacity-5622.png,Lung_Opacity
8186,Lung_Opacity/images/Lung_Opacity-1946.png,Lung_Opacity
8352,Lung_Opacity/images/Lung_Opacity-2095.png,Lung_Opacity
15522,Lung_Opacity/masks/Lung_Opacity-3137.png,Lung_Opacity
13030,Lung_Opacity/images/Lung_Opacity-895.png,Lung_Opacity
11353,Lung_Opacity/images/Lung_Opacity-4797.png,Lung_Opacity
14136,Lung_Opacity/masks/Lung_Opacity-1890.png,Lung_Opacity
18392,Lung_Opacity/masks/Lung_Opacity-5720.png,Lung_Opacity
8730,Lung_Opacity/images/Lung_Opacity-2435.png,Lung_Opacity
9976,Lung_Opacity/images/Lung_Opacity-3557.png,Lung_Opacity
17083,Lung_Opacity/masks/Lung_Opacity-4542.png,Lung_Opacity
12366,Lung_Opacity/images/Lung_Opacity-5708.png,Lung_Opacity
9508,Lung_Opacity/images/Lung_Opacity-3135.png,Lung_Opacity
11071,Lung_Opacity/images/Lung_Opacity-4542.png,Lung_Opacity
13783,Lung_Opacity/masks/Lung_Opacity-1572.png,Lung_Opacity
18705,Lung_Opacity/masks/Lung_Opacity-6001.png,Lung_Opacity
7822,Lung_Opacity/images/Lung_Opacity-1618.png,Lung_Opacity
8188,Lung_Opacity/images/Lung_Opacity-1948.png,Lung_Opacity
16098,Lung_Opacity/masks/Lung_Opacity-3656.png,Lung_Opacity
14322,Lung_Opacity/masks/Lung_Opacity-2057.png,Lung_Opacity
10300,Lung_Opacity/images/Lung_Opacity-3849.png,Lung_Opacity
12342,Lung_Opacity/images/Lung_Opacity-5687.png,Lung_Opacity
11156,Lung_Opacity/images/Lung_Opacity-4619.png,Lung_Opacity
7480,Lung_Opacity/images/Lung_Opacity-131.png,Lung_Opacity
11337,Lung_Opacity/images/Lung_Opacity-4782.png,Lung_Opacity
16175,Lung_Opacity/masks/Lung_Opacity-3725.png,Lung_Opacity
9032,Lung_Opacity/images/Lung_Opacity-2707.png,Lung_Opacity
9579,Lung_Opacity/images/Lung_Opacity-32.png,Lung_Opacity
14955,Lung_Opacity/masks/Lung_Opacity-2627.png,Lung_Opacity
10973,Lung_Opacity/images/Lung_Opacity-4454.png,Lung_Opacity
12154,Lung_Opacity/images/Lung_Opacity-5517.png,Lung_Opacity
13527,Lung_Opacity/masks/Lung_Opacity-1341.png,Lung_Opacity
11055,Lung_Opacity/images/Lung_Opacity-4528.png,Lung_Opacity
12439,Lung_Opacity/images/Lung_Opacity-5774.png,Lung_Opacity
14213,Lung_Opacity/masks/Lung_Opacity-196.png,Lung_Opacity
18220,Lung_Opacity/masks/Lung_Opacity-5566.png,Lung_Opacity
9687,Lung_Opacity/images/Lung_Opacity-3297.png,Lung_Opacity
13603,Lung_Opacity/masks/Lung_Opacity-141.png,Lung_Opacity
11829,Lung_Opacity/images/Lung_Opacity-5224.png,Lung_Opacity
15847,Lung_Opacity/masks/Lung_Opacity-343.png,Lung_Opacity
10010,Lung_Opacity/images/Lung_Opacity-3588.png,Lung_Opacity
16968,Lung_Opacity/masks/Lung_Opacity-4439.png,Lung_Opacity
14585,Lung_Opacity/masks/Lung_Opacity-2294.png,Lung_Opacity
18940,Lung_Opacity/masks/Lung_Opacity-802.png,Lung_Opacity
7929,Lung_Opacity/images/Lung_Opacity-1714.png,Lung_Opacity
12969,Lung_Opacity/images/Lung_Opacity-84.png,Lung_Opacity
17975,Lung_Opacity/masks/Lung_Opacity-5345.png,Lung_Opacity
18196,Lung_Opacity/masks/Lung_Opacity-5544.png,Lung_Opacity
15489,Lung_Opacity/masks/Lung_Opacity-3107.png,Lung_Opacity
13705,Lung_Opacity/masks/Lung_Opacity-1501.png,Lung_Opacity
15860,Lung_Opacity/masks/Lung_Opacity-3441.png,Lung_Opacity
7618,Lung_Opacity/images/Lung_Opacity-1434.png,Lung_Opacity
8314,Lung_Opacity/images/Lung_Opacity-2060.png,Lung_Opacity
12530,Lung_Opacity/images/Lung_Opacity-5856.png,Lung_Opacity
18738,Lung_Opacity/masks/Lung_Opacity-620.png,Lung_Opacity
7525,Lung_Opacity/images/Lung_Opacity-1350.png,Lung_Opacity
13754,Lung_Opacity/masks/Lung_Opacity-1546.png,Lung_Opacity
15667,Lung_Opacity/masks/Lung_Opacity-3268.png,Lung_Opacity
11145,Lung_Opacity/images/Lung_Opacity-4609.png,Lung_Opacity
13800,Lung_Opacity/masks/Lung_Opacity-1588.png,Lung_Opacity
7784,Lung_Opacity/images/Lung_Opacity-1584.png,Lung_Opacity
18743,Lung_Opacity/masks/Lung_Opacity-625.png,Lung_Opacity
10018,Lung_Opacity/images/Lung_Opacity-3595.png,Lung_Opacity
18534,Lung_Opacity/masks/Lung_Opacity-5849.png,Lung_Opacity
12330,Lung_Opacity/images/Lung_Opacity-5676.png,Lung_Opacity
15307,Lung_Opacity/masks/Lung_Opacity-2944.png,Lung_Opacity
16205,Lung_Opacity/masks/Lung_Opacity-3752.png,Lung_Opacity
9902,Lung_Opacity/images/Lung_Opacity-3490.png,Lung_Opacity
8199,Lung_Opacity/images/Lung_Opacity-1958.png,Lung_Opacity
12803,Lung_Opacity/images/Lung_Opacity-690.png,Lung_Opacity
12275,Lung_Opacity/images/Lung_Opacity-5626.png,Lung_Opacity
8803,Lung_Opacity/images/Lung_Opacity-2500.png,Lung_Opacity
9858,Lung_Opacity/images/Lung_Opacity-3450.png,Lung_Opacity
13597,Lung_Opacity/masks/Lung_Opacity-1404.png,Lung_Opacity
10419,Lung_Opacity/images/Lung_Opacity-3956.png,Lung_Opacity
10949,Lung_Opacity/images/Lung_Opacity-4432.png,Lung_Opacity
15235,Lung_Opacity/masks/Lung_Opacity-288.png,Lung_Opacity
8443,Lung_Opacity/images/Lung_Opacity-2177.png,Lung_Opacity
13927,Lung_Opacity/masks/Lung_Opacity-1701.png,Lung_Opacity
12201,Lung_Opacity/images/Lung_Opacity-556.png,Lung_Opacity
18449,Lung_Opacity/masks/Lung_Opacity-5772.png,Lung_Opacity
7327,Lung_Opacity/images/Lung_Opacity-1172.png,Lung_Opacity
17327,Lung_Opacity/masks/Lung_Opacity-4762.png,Lung_Opacity
8860,Lung_Opacity/images/Lung_Opacity-2552.png,Lung_Opacity
16560,Lung_Opacity/masks/Lung_Opacity-4071.png,Lung_Opacity
15805,Lung_Opacity/masks/Lung_Opacity-3392.png,Lung_Opacity
10473,Lung_Opacity/images/Lung_Opacity-4003.png,Lung_Opacity
8925,Lung_Opacity/images/Lung_Opacity-2610.png,Lung_Opacity
17711,Lung_Opacity/masks/Lung_Opacity-5107.png,Lung_Opacity
15999,Lung_Opacity/masks/Lung_Opacity-3567.png,Lung_Opacity
14180,Lung_Opacity/masks/Lung_Opacity-193.png,Lung_Opacity
9802,Lung_Opacity/images/Lung_Opacity-340.png,Lung_Opacity
14565,Lung_Opacity/masks/Lung_Opacity-2276.png,Lung_Opacity
14834,Lung_Opacity/masks/Lung_Opacity-2518.png,Lung_Opacity
12802,Lung_Opacity/images/Lung_Opacity-69.png,Lung_Opacity
15218,Lung_Opacity/masks/Lung_Opacity-2864.png,Lung_Opacity
11395,Lung_Opacity/images/Lung_Opacity-4834.png,Lung_Opacity
12715,Lung_Opacity/images/Lung_Opacity-610.png,Lung_Opacity
10513,Lung_Opacity/images/Lung_Opacity-404.png,Lung_Opacity
10137,Lung_Opacity/images/Lung_Opacity-3701.png,Lung_Opacity
15035,Lung_Opacity/masks/Lung_Opacity-27.png,Lung_Opacity
12004,Lung_Opacity/images/Lung_Opacity-5382.png,Lung_Opacity
16163,Lung_Opacity/masks/Lung_Opacity-3714.png,Lung_Opacity
13388,Lung_Opacity/masks/Lung_Opacity-1216.png,Lung_Opacity
9387,Lung_Opacity/images/Lung_Opacity-3026.png,Lung_Opacity
7297,Lung_Opacity/images/Lung_Opacity-1145.png,Lung_Opacity
10947,Lung_Opacity/images/Lung_Opacity-4430.png,Lung_Opacity
7219,Lung_Opacity/images/Lung_Opacity-1075.png,Lung_Opacity
9058,Lung_Opacity/images/Lung_Opacity-2730.png,Lung_Opacity
14892,Lung_Opacity/masks/Lung_Opacity-2570.png,Lung_Opacity
10559,Lung_Opacity/images/Lung_Opacity-4081.png,Lung_Opacity
15315,Lung_Opacity/masks/Lung_Opacity-2951.png,Lung_Opacity
14072,Lung_Opacity/masks/Lung_Opacity-1832.png,Lung_Opacity
13557,Lung_Opacity/masks/Lung_Opacity-1369.png,Lung_Opacity
10407,Lung_Opacity/images/Lung_Opacity-3945.png,Lung_Opacity
13049,Lung_Opacity/images/Lung_Opacity-911.png,Lung_Opacity
17858,Lung_Opacity/masks/Lung_Opacity-524.png,Lung_Opacity
15774,Lung_Opacity/masks/Lung_Opacity-3364.png,Lung_Opacity
11880,Lung_Opacity/images/Lung_Opacity-5270.png,Lung_Opacity
10895,Lung_Opacity/images/Lung_Opacity-4384.png,Lung_Opacity
14375,Lung_Opacity/masks/Lung_Opacity-2104.png,Lung_Opacity
18129,Lung_Opacity/masks/Lung_Opacity-5484.png,Lung_Opacity
8566,Lung_Opacity/images/Lung_Opacity-2288.png,Lung_Opacity
14781,Lung_Opacity/masks/Lung_Opacity-2470.png,Lung_Opacity
9726,Lung_Opacity/images/Lung_Opacity-3331.png,Lung_Opacity
17450,Lung_Opacity/masks/Lung_Opacity-4873.png,Lung_Opacity
14763,Lung_Opacity/masks/Lung_Opacity-2454.png,Lung_Opacity
15466,Lung_Opacity/masks/Lung_Opacity-3087.png,Lung_Opacity
10456,Lung_Opacity/images/Lung_Opacity-399.png,Lung_Opacity
15904,Lung_Opacity/masks/Lung_Opacity-3481.png,Lung_Opacity
16974,Lung_Opacity/masks/Lung_Opacity-4444.png,Lung_Opacity
15848,Lung_Opacity/masks/Lung_Opacity-3430.png,Lung_Opacity
14399,Lung_Opacity/masks/Lung_Opacity-2126.png,Lung_Opacity
9274,Lung_Opacity/images/Lung_Opacity-2925.png,Lung_Opacity
15367,Lung_Opacity/masks/Lung_Opacity-2999.png,Lung_Opacity
15293,Lung_Opacity/masks/Lung_Opacity-2931.png,Lung_Opacity
10265,Lung_Opacity/images/Lung_Opacity-3817.png,Lung_Opacity
14683,Lung_Opacity/masks/Lung_Opacity-2382.png,Lung_Opacity
11168,Lung_Opacity/images/Lung_Opacity-463.png,Lung_Opacity
14303,Lung_Opacity/masks/Lung_Opacity-204.png,Lung_Opacity
17091,Lung_Opacity/masks/Lung_Opacity-455.png,Lung_Opacity
7257,Lung_Opacity/images/Lung_Opacity-1109.png,Lung_Opacity
11642,Lung_Opacity/images/Lung_Opacity-5056.png,Lung_Opacity
17885,Lung_Opacity/masks/Lung_Opacity-5264.png,Lung_Opacity
7894,Lung_Opacity/images/Lung_Opacity-1683.png,Lung_Opacity
16415,Lung_Opacity/masks/Lung_Opacity-3941.png,Lung_Opacity
12739,Lung_Opacity/images/Lung_Opacity-632.png,Lung_Opacity
13298,Lung_Opacity/masks/Lung_Opacity-1135.png,Lung_Opacity
8092,Lung_Opacity/images/Lung_Opacity-1861.png,Lung_Opacity
11349,Lung_Opacity/images/Lung_Opacity-4793.png,Lung_Opacity
14498,Lung_Opacity/masks/Lung_Opacity-2215.png,Lung_Opacity
10156,Lung_Opacity/images/Lung_Opacity-3719.png,Lung_Opacity
11311,Lung_Opacity/images/Lung_Opacity-4759.png,Lung_Opacity
19072,Lung_Opacity/masks/Lung_Opacity-921.png,Lung_Opacity
16706,Lung_Opacity/masks/Lung_Opacity-4202.png,Lung_Opacity
10117,Lung_Opacity/images/Lung_Opacity-3684.png,Lung_Opacity
7409,Lung_Opacity/images/Lung_Opacity-1246.png,Lung_Opacity
7823,Lung_Opacity/images/Lung_Opacity-1619.png,Lung_Opacity
9981,Lung_Opacity/images/Lung_Opacity-3561.png,Lung_Opacity
14848,Lung_Opacity/masks/Lung_Opacity-2530.png,Lung_Opacity
18972,Lung_Opacity/masks/Lung_Opacity-831.png,Lung_Opacity
12712,Lung_Opacity/images/Lung_Opacity-608.png,Lung_Opacity
18413,Lung_Opacity/masks/Lung_Opacity-574.png,Lung_Opacity
10755,Lung_Opacity/images/Lung_Opacity-4258.png,Lung_Opacity
9699,Lung_Opacity/images/Lung_Opacity-3307.png,Lung_Opacity
15957,Lung_Opacity/masks/Lung_Opacity-3529.png,Lung_Opacity
17996,Lung_Opacity/masks/Lung_Opacity-5364.png,Lung_Opacity
9985,Lung_Opacity/images/Lung_Opacity-3565.png,Lung_Opacity
11964,Lung_Opacity/images/Lung_Opacity-5346.png,Lung_Opacity
12126,Lung_Opacity/images/Lung_Opacity-5492.png,Lung_Opacity
13324,Lung_Opacity/masks/Lung_Opacity-1159.png,Lung_Opacity
14691,Lung_Opacity/masks/Lung_Opacity-239.png,Lung_Opacity
13712,Lung_Opacity/masks/Lung_Opacity-1508.png,Lung_Opacity
9230,Lung_Opacity/images/Lung_Opacity-2886.png,Lung_Opacity
9453,Lung_Opacity/images/Lung_Opacity-3086.png,Lung_Opacity
11795,Lung_Opacity/images/Lung_Opacity-5194.png,Lung_Opacity
16399,Lung_Opacity/masks/Lung_Opacity-3927.png,Lung_Opacity
13361,Lung_Opacity/masks/Lung_Opacity-1192.png,Lung_Opacity
13767,Lung_Opacity/masks/Lung_Opacity-1558.png,Lung_Opacity
7444,Lung_Opacity/images/Lung_Opacity-1278.png,Lung_Opacity
18495,Lung_Opacity/masks/Lung_Opacity-5813.png,Lung_Opacity
14728,Lung_Opacity/masks/Lung_Opacity-2422.png,Lung_Opacity
17579,Lung_Opacity/masks/Lung_Opacity-499.png,Lung_Opacity
16207,Lung_Opacity/masks/Lung_Opacity-3754.png,Lung_Opacity
10768,Lung_Opacity/images/Lung_Opacity-427.png,Lung_Opacity
13940,Lung_Opacity/masks/Lung_Opacity-1713.png,Lung_Opacity
16049,Lung_Opacity/masks/Lung_Opacity-3611.png,Lung_Opacity
11053,Lung_Opacity/images/Lung_Opacity-4526.png,Lung_Opacity
10255,Lung_Opacity/images/Lung_Opacity-3808.png,Lung_Opacity
16456,Lung_Opacity/masks/Lung_Opacity-3979.png,Lung_Opacity
14086,Lung_Opacity/masks/Lung_Opacity-1845.png,Lung_Opacity
12362,Lung_Opacity/images/Lung_Opacity-5704.png,Lung_Opacity
13148,Lung_Opacity/masks/Lung_Opacity-100.png,Lung_Opacity
14984,Lung_Opacity/masks/Lung_Opacity-2653.png,Lung_Opacity
8264,Lung_Opacity/images/Lung_Opacity-2015.png,Lung_Opacity
9312,Lung_Opacity/images/Lung_Opacity-296.png,Lung_Opacity
16281,Lung_Opacity/masks/Lung_Opacity-3820.png,Lung_Opacity
12349,Lung_Opacity/images/Lung_Opacity-5693.png,Lung_Opacity
15953,Lung_Opacity/masks/Lung_Opacity-3525.png,Lung_Opacity
11167,Lung_Opacity/images/Lung_Opacity-4629.png,Lung_Opacity
19127,Lung_Opacity/masks/Lung_Opacity-971.png,Lung_Opacity
8222,Lung_Opacity/images/Lung_Opacity-1979.png,Lung_Opacity
15358,Lung_Opacity/masks/Lung_Opacity-2990.png,Lung_Opacity
7785,Lung_Opacity/images/Lung_Opacity-1585.png,Lung_Opacity
16386,Lung_Opacity/masks/Lung_Opacity-3915.png,Lung_Opacity
14172,Lung_Opacity/masks/Lung_Opacity-1922.png,Lung_Opacity
9500,Lung_Opacity/images/Lung_Opacity-3128.png,Lung_Opacity
14332,Lung_Opacity/masks/Lung_Opacity-2066.png,Lung_Opacity
13751,Lung_Opacity/masks/Lung_Opacity-1543.png,Lung_Opacity
8347,Lung_Opacity/images/Lung_Opacity-2090.png,Lung_Opacity
14670,Lung_Opacity/masks/Lung_Opacity-2370.png,Lung_Opacity
11667,Lung_Opacity/images/Lung_Opacity-5079.png,Lung_Opacity
7922,Lung_Opacity/images/Lung_Opacity-1708.png,Lung_Opacity
15029,Lung_Opacity/masks/Lung_Opacity-2694.png,Lung_Opacity
12091,Lung_Opacity/images/Lung_Opacity-5460.png,Lung_Opacity
15762,Lung_Opacity/masks/Lung_Opacity-3353.png,Lung_Opacity
13682,Lung_Opacity/masks/Lung_Opacity-1481.png,Lung_Opacity
12872,Lung_Opacity/images/Lung_Opacity-752.png,Lung_Opacity
14269,Lung_Opacity/masks/Lung_Opacity-2009.png,Lung_Opacity
18025,Lung_Opacity/masks/Lung_Opacity-5390.png,Lung_Opacity
10545,Lung_Opacity/images/Lung_Opacity-4069.png,Lung_Opacity
14338,Lung_Opacity/masks/Lung_Opacity-2071.png,Lung_Opacity
11038,Lung_Opacity/images/Lung_Opacity-4512.png,Lung_Opacity
17612,Lung_Opacity/masks/Lung_Opacity-5018.png,Lung_Opacity
7373,Lung_Opacity/images/Lung_Opacity-1213.png,Lung_Opacity
7998,Lung_Opacity/images/Lung_Opacity-1777.png,Lung_Opacity
8322,Lung_Opacity/images/Lung_Opacity-2068.png,Lung_Opacity
9393,Lung_Opacity/images/Lung_Opacity-3031.png,Lung_Opacity
18429,Lung_Opacity/masks/Lung_Opacity-5754.png,Lung_Opacity
17921,Lung_Opacity/masks/Lung_Opacity-5297.png,Lung_Opacity
8854,Lung_Opacity/images/Lung_Opacity-2547.png,Lung_Opacity
12699,Lung_Opacity/images/Lung_Opacity-6007.png,Lung_Opacity
8593,Lung_Opacity/images/Lung_Opacity-2311.png,Lung_Opacity
10059,Lung_Opacity/images/Lung_Opacity-3631.png,Lung_Opacity
7242,Lung_Opacity/images/Lung_Opacity-1096.png,Lung_Opacity
9824,Lung_Opacity/images/Lung_Opacity-342.png,Lung_Opacity
18264,Lung_Opacity/masks/Lung_Opacity-5605.png,Lung_Opacity
10985,Lung_Opacity/images/Lung_Opacity-4465.png,Lung_Opacity
18099,Lung_Opacity/masks/Lung_Opacity-5457.png,Lung_Opacity
12750,Lung_Opacity/images/Lung_Opacity-642.png,Lung_Opacity
7816,Lung_Opacity/images/Lung_Opacity-1612.png,Lung_Opacity
8360,Lung_Opacity/images/Lung_Opacity-2101.png,Lung_Opacity
13157,Lung_Opacity/masks/Lung_Opacity-1008.png,Lung_Opacity
11681,Lung_Opacity/images/Lung_Opacity-5091.png,Lung_Opacity
17948,Lung_Opacity/masks/Lung_Opacity-5320.png,Lung_Opacity
15153,Lung_Opacity/masks/Lung_Opacity-2805.png,Lung_Opacity
18090,Lung_Opacity/masks/Lung_Opacity-5449.png,Lung_Opacity
17128,Lung_Opacity/masks/Lung_Opacity-4583.png,Lung_Opacity
14133,Lung_Opacity/masks/Lung_Opacity-1888.png,Lung_Opacity
14731,Lung_Opacity/masks/Lung_Opacity-2425.png,Lung_Opacity
11754,Lung_Opacity/images/Lung_Opacity-5157.png,Lung_Opacity
11561,Lung_Opacity/images/Lung_Opacity-4984.png,Lung_Opacity
11457,Lung_Opacity/images/Lung_Opacity-4890.png,Lung_Opacity
17636,Lung_Opacity/masks/Lung_Opacity-504.png,Lung_Opacity
9055,Lung_Opacity/images/Lung_Opacity-2728.png,Lung_Opacity
18804,Lung_Opacity/masks/Lung_Opacity-680.png,Lung_Opacity
16471,Lung_Opacity/masks/Lung_Opacity-3992.png,Lung_Opacity
12596,Lung_Opacity/images/Lung_Opacity-5915.png,Lung_Opacity
11450,Lung_Opacity/images/Lung_Opacity-4884.png,Lung_Opacity
12048,Lung_Opacity/images/Lung_Opacity-5421.png,Lung_Opacity
11776,Lung_Opacity/images/Lung_Opacity-5177.png,Lung_Opacity
10575,Lung_Opacity/images/Lung_Opacity-4096.png,Lung_Opacity
17225,Lung_Opacity/masks/Lung_Opacity-4670.png,Lung_Opacity
17486,Lung_Opacity/masks/Lung_Opacity-4905.png,Lung_Opacity
9551,Lung_Opacity/images/Lung_Opacity-3174.png,Lung_Opacity
12370,Lung_Opacity/images/Lung_Opacity-5711.png,Lung_Opacity
15520,Lung_Opacity/masks/Lung_Opacity-3135.png,Lung_Opacity
7815,Lung_Opacity/images/Lung_Opacity-1611.png,Lung_Opacity
7201,Lung_Opacity/images/Lung_Opacity-1059.png,Lung_Opacity
8991,Lung_Opacity/images/Lung_Opacity-2670.png,Lung_Opacity
9884,Lung_Opacity/images/Lung_Opacity-3474.png,Lung_Opacity
15473,Lung_Opacity/masks/Lung_Opacity-3093.png,Lung_Opacity
9679,Lung_Opacity/images/Lung_Opacity-329.png,Lung_Opacity
8402,Lung_Opacity/images/Lung_Opacity-214.png,Lung_Opacity
14934,Lung_Opacity/masks/Lung_Opacity-2608.png,Lung_Opacity
15577,Lung_Opacity/masks/Lung_Opacity-3187.png,Lung_Opacity
14749,Lung_Opacity/masks/Lung_Opacity-2441.png,Lung_Opacity
7819,Lung_Opacity/images/Lung_Opacity-1615.png,Lung_Opacity
8868,Lung_Opacity/images/Lung_Opacity-256.png,Lung_Opacity
17827,Lung_Opacity/masks/Lung_Opacity-5211.png,Lung_Opacity
17169,Lung_Opacity/masks/Lung_Opacity-462.png,Lung_Opacity
8261,Lung_Opacity/images/Lung_Opacity-2012.png,Lung_Opacity
17560,Lung_Opacity/masks/Lung_Opacity-4972.png,Lung_Opacity
7899,Lung_Opacity/images/Lung_Opacity-1688.png,Lung_Opacity
13121,Lung_Opacity/images/Lung_Opacity-977.png,Lung_Opacity
8258,Lung_Opacity/images/Lung_Opacity-201.png,Lung_Opacity
15553,Lung_Opacity/masks/Lung_Opacity-3165.png,Lung_Opacity
13769,Lung_Opacity/masks/Lung_Opacity-156.png,Lung_Opacity
11474,Lung_Opacity/images/Lung_Opacity-4905.png,Lung_Opacity
19085,Lung_Opacity/masks/Lung_Opacity-933.png,Lung_Opacity
7526,Lung_Opacity/images/Lung_Opacity-1351.png,Lung_Opacity
11637,Lung_Opacity/images/Lung_Opacity-5051.png,Lung_Opacity
18887,Lung_Opacity/masks/Lung_Opacity-755.png,Lung_Opacity
15141,Lung_Opacity/masks/Lung_Opacity-2795.png,Lung_Opacity
15143,Lung_Opacity/masks/Lung_Opacity-2797.png,Lung_Opacity
11335,Lung_Opacity/images/Lung_Opacity-4780.png,Lung_Opacity
12873,Lung_Opacity/images/Lung_Opacity-753.png,Lung_Opacity
13380,Lung_Opacity/masks/Lung_Opacity-1209.png,Lung_Opacity
15607,Lung_Opacity/masks/Lung_Opacity-3213.png,Lung_Opacity
10781,Lung_Opacity/images/Lung_Opacity-4281.png,Lung_Opacity
10876,Lung_Opacity/images/Lung_Opacity-4367.png,Lung_Opacity
17311,Lung_Opacity/masks/Lung_Opacity-4748.png,Lung_Opacity
11542,Lung_Opacity/images/Lung_Opacity-4967.png,Lung_Opacity
11533,Lung_Opacity/images/Lung_Opacity-4959.png,Lung_Opacity
16368,Lung_Opacity/masks/Lung_Opacity-39.png,Lung_Opacity
14986,Lung_Opacity/masks/Lung_Opacity-2655.png,Lung_Opacity
9961,Lung_Opacity/images/Lung_Opacity-3543.png,Lung_Opacity
12485,Lung_Opacity/images/Lung_Opacity-5815.png,Lung_Opacity
9586,Lung_Opacity/images/Lung_Opacity-3205.png,Lung_Opacity
7260,Lung_Opacity/images/Lung_Opacity-1111.png,Lung_Opacity
10557,Lung_Opacity/images/Lung_Opacity-408.png,Lung_Opacity
11456,Lung_Opacity/images/Lung_Opacity-489.png,Lung_Opacity
9768,Lung_Opacity/images/Lung_Opacity-337.png,Lung_Opacity
9304,Lung_Opacity/images/Lung_Opacity-2952.png,Lung_Opacity
13668,Lung_Opacity/masks/Lung_Opacity-1469.png,Lung_Opacity
18385,Lung_Opacity/masks/Lung_Opacity-5714.png,Lung_Opacity
9025,Lung_Opacity/images/Lung_Opacity-2700.png,Lung_Opacity
11572,Lung_Opacity/images/Lung_Opacity-4994.png,Lung_Opacity
14816,Lung_Opacity/masks/Lung_Opacity-2501.png,Lung_Opacity
9785,Lung_Opacity/images/Lung_Opacity-3385.png,Lung_Opacity
14696,Lung_Opacity/masks/Lung_Opacity-2394.png,Lung_Opacity
7472,Lung_Opacity/images/Lung_Opacity-1302.png,Lung_Opacity
17039,Lung_Opacity/masks/Lung_Opacity-4502.png,Lung_Opacity
10842,Lung_Opacity/images/Lung_Opacity-4336.png,Lung_Opacity
12464,Lung_Opacity/images/Lung_Opacity-5797.png,Lung_Opacity
7773,Lung_Opacity/images/Lung_Opacity-1574.png,Lung_Opacity
12548,Lung_Opacity/images/Lung_Opacity-5872.png,Lung_Opacity
14948,Lung_Opacity/masks/Lung_Opacity-2620.png,Lung_Opacity
16581,Lung_Opacity/masks/Lung_Opacity-4090.png,Lung_Opacity
11468,Lung_Opacity/images/Lung_Opacity-490.png,Lung_Opacity
16132,Lung_Opacity/masks/Lung_Opacity-3687.png,Lung_Opacity
8950,Lung_Opacity/images/Lung_Opacity-2633.png,Lung_Opacity
